"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"7204","Wilmington, NC","NC","Software Developers",940,5,7.284,0.75,103070,2.3,59130,77880,98530,124720,161280
"7205","Wilmington, NC","NC","Software Quality Assurance Analysts and Testers",140,14.7,1.062,0.79,77480,3.4,48190,59430,77430,94090,105230
"7206","Wilmington, NC","NC","Data Scientists",100,18,0.788,1.05,100430,17.5,48790,72500,99380,122480,126780
"7207","Wilmington, NC","NC","Architecture and Engineering Occupations",1520,2.9,11.746,0.68,81600,2,45170,59110,76760,99240,128780
"7208","Wilmington, NC","NC","Architects, Except Landscape and Naval",60,19.8,0.491,0.69,79040,6.6,38390,60040,75510,93400,121140
"7209","Wilmington, NC","NC","Civil Engineers",310,12.4,2.422,1.12,91410,3.3,59560,72650,94080,100520,128090
"7210","Wilmington, NC","NC","Electrical Engineers",140,31.9,1.06,0.8,110600,11.3,73350,79890,119910,132890,133780
"7211","Wilmington, NC","NC","Electronics Engineers, Except Computer",60,19.1,0.429,0.56,93410,2.8,73960,79640,92720,104000,120990
"7212","Wilmington, NC","NC","Environmental Engineers",30,14.3,0.233,0.77,79200,4.1,56550,61040,77560,98590,126780
"7213","Wilmington, NC","NC","Industrial Engineers",160,6.4,1.266,0.61,96770,1.7,60580,76460,96910,122510,132980
"7214","Wilmington, NC","NC","Mechanical Engineers",100,23.5,0.755,0.38,88880,2.5,58310,72650,85220,99650,124940
"7215","Wilmington, NC","NC","Architectural and Civil Drafters",70,17.6,0.567,0.79,54140,3.5,38390,47580,58050,60110,64160
"7216","Wilmington, NC","NC","Civil Engineering Technologists and Technicians",60,21.8,0.492,1.08,53080,2.9,46330,47380,48140,60050,60870
"7217","Wilmington, NC","NC","Engineering Technologists and Technicians, Except Drafters, All Other",30,31.1,0.249,0.48,64830,9.6,34380,56050,73260,75090,79730
"7218","Wilmington, NC","NC","Mathematical Science Teachers, Postsecondary",50,0.1,0.393,1.25,94590,0.4,48990,61690,63900,123630,196270
"7219","Wilmington, NC","NC","Data Entry Keyers",140,10.6,1.111,1.06,35260,1.4,27870,29160,36330,37360,45980
"7220","Wilmington, NC","NC","Operating Engineers and Other Construction Equipment Operators",460,3.1,3.544,1.23,41750,0.8,36750,37100,37850,47060,48060
"7221","Winchester, VA-WV","VA","Architectural and Engineering Managers",40,9.2,0.569,0.43,142880,2.9,99070,120010,147010,163650,194190
"7222","Winchester, VA-WV","VA","Computer and Mathematical Occupations",1300,4.2,21.031,0.64,89250,1.7,47670,61710,83740,105820,132790
"7223","Winchester, VA-WV","VA","Computer Network Architects",40,20.3,0.674,0.56,115090,17.8,63700,79780,103110,129320,171550
"7224","Winchester, VA-WV","VA","Database Administrators",40,13.7,0.59,0.97,91460,4.8,50480,63550,84740,130070,137290
"7225","Winchester, VA-WV","VA","Software Developers",210,10.3,3.326,0.34,104520,2.4,64110,81620,105080,129320,158440
"7226","Winchester, VA-WV","VA","Architecture and Engineering Occupations",700,3.6,11.312,0.65,80810,2.6,40240,59110,77800,101780,126020
"7227","Winchester, VA-WV","VA","Architects, Except Landscape and Naval",40,13.2,0.622,0.87,85220,3.9,50490,64280,81870,110450,120950
"7228","Winchester, VA-WV","VA","Civil Engineers",130,7,2.086,0.97,96930,2.4,49150,64110,98030,124430,134780
"7229","Winchester, VA-WV","VA","Electrical Engineers",30,14.4,0.49,0.37,102840,4,75230,83150,95300,124430,134780
"7230","Winchester, VA-WV","VA","Industrial Engineers",100,6.6,1.605,0.77,88540,6,62410,75230,81690,100800,122650
"7231","Winchester, VA-WV","VA","Mechanical Engineers",60,8.7,1.038,0.53,87410,2.5,60680,75770,79640,101780,117500
"7232","Winchester, VA-WV","VA","Engineers, All Other",40,10.9,0.663,0.61,73570,5.5,35460,47370,51080,110500,131330
"7233","Winchester, VA-WV","VA","Architectural and Civil Drafters",40,19.6,0.605,0.84,48730,3.1,29870,37850,47740,61730,61950
"7234","Winchester, VA-WV","VA","Industrial Engineering Technologists and Technicians",30,11.3,0.543,1.23,58570,1.8,44810,49350,61730,61730,62070
"7235","Winchester, VA-WV","VA","Operating Engineers and Other Construction Equipment Operators",270,8,4.404,1.53,44670,1.3,36750,37650,46640,48060,60080
"7236","Winston-Salem, NC","NC","Architectural and Engineering Managers",270,2.9,1.052,0.79,141370,0.9,95660,120740,127960,154800,192520
"7237","Winston-Salem, NC","NC","Computer and Mathematical Occupations",5880,2.8,22.714,0.69,90060,1.2,46590,61220,84050,120240,128920
"7238","Winston-Salem, NC","NC","Computer Network Architects",200,8.3,0.758,0.63,104940,2.6,75410,78420,99140,124950,136620
"7239","Winston-Salem, NC","NC","Database Administrators",140,4.8,0.524,0.86,99040,1.1,56710,77150,98650,124550,129290
"7240","Winston-Salem, NC","NC","Database Architects",120,15.7,0.455,1.27,96860,4.1,59830,75410,95360,120240,131910
"7241","Winston-Salem, NC","NC","Software Developers",1490,7.4,5.777,0.6,109740,1.6,62940,84730,103470,124950,155880
"7242","Winston-Salem, NC","NC","Software Quality Assurance Analysts and Testers",190,8.4,0.72,0.53,85270,4.1,39490,58820,94150,102460,126780
"7243","Winston-Salem, NC","NC","Data Scientists",190,11.9,0.744,0.99,96520,5.9,57750,73930,94980,122750,137600
"7244","Winston-Salem, NC","NC","Architecture and Engineering Occupations",2990,2,11.551,0.67,79520,0.8,46840,60110,76940,97410,122320
"7245","Winston-Salem, NC","NC","Architects, Except Landscape and Naval",100,6.4,0.372,0.52,94080,4.1,48290,61490,94340,120830,161040
"7246","Winston-Salem, NC","NC","Civil Engineers",360,13.1,1.399,0.65,85430,3.5,48930,61060,78410,98590,126190
"7247","Winston-Salem, NC","NC","Electrical Engineers",170,8.6,0.655,0.5,99130,3.5,60700,78060,99160,120520,130280
"7248","Winston-Salem, NC","NC","Electronics Engineers, Except Computer",60,10.8,0.232,0.3,88310,2.7,60680,75910,79770,99980,123390
"7249","Winston-Salem, NC","NC","Industrial Engineers",670,2.6,2.583,1.24,83750,0.8,59630,65320,78210,99040,103960
"7250","Winston-Salem, NC","NC","Mechanical Engineers",690,3.2,2.65,1.34,89730,1.5,60980,76940,95300,97410,122990
"7251","Winston-Salem, NC","NC","Architectural and Civil Drafters",100,15.2,0.388,0.54,55150,4,36900,44760,56310,60110,76150
"7252","Winston-Salem, NC","NC","Civil Engineering Technologists and Technicians",70,10.7,0.27,0.59,52200,2.5,36840,46330,55340,58780,60930
"7253","Winston-Salem, NC","NC","Electrical and Electronic Engineering Technologists and Technicians",70,21.9,0.255,0.35,60070,8,36900,47120,59110,74410,94130
"7254","Winston-Salem, NC","NC","Industrial Engineering Technologists and Technicians",160,6.3,0.611,1.39,58080,1,39160,47040,60110,62370,76600
"7255","Winston-Salem, NC","NC","Engineering Technologists and Technicians, Except Drafters, All Other",40,26.5,0.16,0.31,56820,11.4,27590,44760,60460,73280,75090
"7256","Winston-Salem, NC","NC","Sales Engineers",40,15.8,0.171,0.4,122100,9.9,74190,84540,105150,136250,167950
"7257","Winston-Salem, NC","NC","Data Entry Keyers",440,7.4,1.716,1.64,32910,1.8,22660,28930,29900,36950,45850
"7258","Winston-Salem, NC","NC","Operating Engineers and Other Construction Equipment Operators",620,6.7,2.4,0.84,43250,1.6,30130,37340,38980,47750,58500
"7259","Yakima, WA","WA","Computer and Mathematical Occupations",720,3.5,7.962,0.24,77110,2.7,47040,59430,73750,95850,118370
"7260","Yakima, WA","WA","Software Developers",70,11.3,0.725,0.07,116760,7.5,73370,96420,117070,131340,158050
"7261","Yakima, WA","WA","Architecture and Engineering Occupations",650,4.8,7.193,0.42,79250,1.8,47740,60750,77500,95160,118460
"7262","Yakima, WA","WA","Civil Engineers",170,3.9,1.864,0.86,87110,1,61480,78130,82330,98340,105860
"7263","Yakima, WA","WA","Electrical Engineers",60,8.2,0.678,0.51,105510,4.7,61210,74690,97090,127980,158120
"7264","Yakima, WA","WA","Industrial Engineers",50,14.4,0.536,0.26,89020,1.6,60750,71370,88340,101020,124950
"7265","Yakima, WA","WA","Mechanical Engineers",70,9.2,0.757,0.38,83210,1.5,58760,62410,79380,97070,128780
"7266","Yakima, WA","WA","Architectural and Civil Drafters",30,12.1,0.347,0.48,54510,3.1,36930,46840,58960,60230,76600
"7267","Yakima, WA","WA","Civil Engineering Technologists and Technicians",60,7.9,0.657,1.44,63440,1.6,47740,47740,64320,74590,78910
"7268","Yakima, WA","WA","Demonstrators and Product Promoters",70,12.9,0.762,2.64,33770,1.9,29320,29450,30100,35890,45660
"7269","Yakima, WA","WA","Operating Engineers and Other Construction Equipment Operators",190,10.2,2.099,0.73,61710,3.3,37840,47380,59860,71900,93740
"7270","York-Hanover, PA","PA","Architectural and Engineering Managers",280,6.5,1.624,1.22,137460,2,97130,117300,128680,161360,169240
"7271","York-Hanover, PA","PA","Computer and Mathematical Occupations",2590,3.4,15.073,0.46,83550,1.3,42820,58910,78590,101620,127240
"7272","York-Hanover, PA","PA","Computer Network Architects",70,14.8,0.429,0.36,96600,5.5,57350,74420,93810,123050,137770
"7273","York-Hanover, PA","PA","Database Administrators",60,16.4,0.356,0.58,83680,3.8,47810,61200,79150,100190,125640
"7274","York-Hanover, PA","PA","Database Architects",30,31.2,0.194,0.54,97700,5.2,44850,70830,90050,124840,151470
"7275","York-Hanover, PA","PA","Software Developers",500,9.4,2.901,0.3,97410,2.7,59830,77740,96710,120240,129050
"7276","York-Hanover, PA","PA","Software Quality Assurance Analysts and Testers",100,19.3,0.578,0.43,67720,8.4,46240,48790,48790,79860,109060
"7277","York-Hanover, PA","PA","Data Scientists",50,18.6,0.287,0.38,101340,9.8,47370,61200,83920,115230,147560
"7278","York-Hanover, PA","PA","Architecture and Engineering Occupations",3810,2.1,22.165,1.28,79570,0.8,46990,60110,76650,98060,122650
"7279","York-Hanover, PA","PA","Architects, Except Landscape and Naval",80,10,0.477,0.67,84940,4.5,46070,59690,75350,114160,124950
"7280","York-Hanover, PA","PA","Chemical Engineers",30,23.1,0.187,1.09,85600,7,61500,75230,78540,99040,116340
"7281","York-Hanover, PA","PA","Civil Engineers",290,9,1.713,0.79,93850,2.4,57390,72980,96340,102170,128210
"7282","York-Hanover, PA","PA","Electrical Engineers",340,6.8,2.001,1.52,103410,1.8,62360,78210,101780,122650,127940
"7283","York-Hanover, PA","PA","Electronics Engineers, Except Computer",70,13.8,0.42,0.55,80490,5.3,59630,61880,77500,98390,125570
"7284","York-Hanover, PA","PA","Environmental Engineers",50,27.3,0.288,0.95,94180,8.1,47390,62530,98190,109660,129010
"7285","York-Hanover, PA","PA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",60,15.6,0.33,2.03,81120,4.4,47230,49660,76650,98190,125070
"7286","York-Hanover, PA","PA","Industrial Engineers",520,4.4,3.023,1.45,83190,1.3,60680,71790,78210,97090,107140
"7287","York-Hanover, PA","PA","Materials Engineers",50,9,0.315,2.06,91920,2.4,61780,70490,82660,101210,129520
"7288","York-Hanover, PA","PA","Mechanical Engineers",910,3.5,5.301,2.68,86260,0.9,60180,72620,79580,99040,124840
"7289","York-Hanover, PA","PA","Engineers, All Other",150,23.7,0.848,0.79,92530,3.6,55740,71160,90920,116340,131330
"7290","York-Hanover, PA","PA","Architectural and Civil Drafters",190,13.5,1.108,1.54,58200,2.6,36930,47480,59910,61750,77380
"7291","York-Hanover, PA","PA","Civil Engineering Technologists and Technicians",70,27.5,0.404,0.89,55860,7.6,37230,42820,54720,61410,77700
"7292","York-Hanover, PA","PA","Electrical and Electronic Engineering Technologists and Technicians",280,3.6,1.603,2.23,61960,1,37650,47160,61010,75800,95860
"7293","York-Hanover, PA","PA","Industrial Engineering Technologists and Technicians",90,14.5,0.544,1.24,49630,4.3,29270,37450,47740,59910,68580
"7294","York-Hanover, PA","PA","Mechanical Engineering Technologists and Technicians",50,9.7,0.307,1.08,55980,1.7,36050,46870,58400,61950,74380
"7295","York-Hanover, PA","PA","Engineering Technologists and Technicians, Except Drafters, All Other",120,13.1,0.671,1.29,57640,3.1,37850,46680,56250,67040,77390
"7296","York-Hanover, PA","PA","Sales Engineers",80,13.3,0.458,1.08,82410,3.1,56760,63920,77830,97790,117490
"7297","York-Hanover, PA","PA","Data Entry Keyers",170,13.1,0.967,0.93,36350,2,28660,30480,36360,38050,46960
"7298","York-Hanover, PA","PA","Operating Engineers and Other Construction Equipment Operators",1080,4.5,6.288,2.19,52970,1.1,37900,46640,48060,59380,62690
"7299","Youngstown-Warren-Boardman, OH-PA","OH","Architectural and Engineering Managers",110,9.5,0.562,0.42,136140,2.6,92340,97190,125980,157760,190710
"7300","Youngstown-Warren-Boardman, OH-PA","OH","Computer and Mathematical Occupations",1880,5.4,9.717,0.29,67800,3.5,35740,45600,61130,79650,103990
"7301","Youngstown-Warren-Boardman, OH-PA","OH","Computer Network Architects",30,26.2,0.169,0.14,99130,5.7,66310,75970,93650,116200,148810
"7302","Youngstown-Warren-Boardman, OH-PA","OH","Software Developers",280,17.1,1.46,0.15,91130,3.4,50850,70740,80040,108420,127240
"7303","Youngstown-Warren-Boardman, OH-PA","OH","Software Quality Assurance Analysts and Testers",40,11.2,0.217,0.16,66160,5.5,42100,48660,60680,79540,99040
"7304","Youngstown-Warren-Boardman, OH-PA","OH","Data Scientists",40,11.3,0.2,0.27,70060,3.1,44120,44120,72610,82910,99040
"7305","Youngstown-Warren-Boardman, OH-PA","OH","Architecture and Engineering Occupations",1870,2.1,9.693,0.56,71090,0.8,39420,51730,70010,89660,101890
"7306","Youngstown-Warren-Boardman, OH-PA","OH","Architects, Except Landscape and Naval",70,4.7,0.341,0.48,78470,4.3,44040,58110,73510,96040,116550
"7307","Youngstown-Warren-Boardman, OH-PA","OH","Civil Engineers",170,10.6,0.864,0.4,81910,3.3,48480,61020,76100,96600,119750
"7308","Youngstown-Warren-Boardman, OH-PA","OH","Electrical Engineers",130,11.7,0.673,0.51,86700,2.5,57970,72840,84380,99750,120460
"7309","Youngstown-Warren-Boardman, OH-PA","OH","Electronics Engineers, Except Computer",60,12.2,0.315,0.41,90930,2.8,62120,72070,92840,101890,127780
"7310","Youngstown-Warren-Boardman, OH-PA","OH","Environmental Engineers",40,20,0.214,0.71,94830,3.9,57970,70830,90490,115680,151950
"7311","Youngstown-Warren-Boardman, OH-PA","OH","Industrial Engineers",270,4.4,1.381,0.66,76290,1.8,49240,60580,74250,92520,100940
"7312","Youngstown-Warren-Boardman, OH-PA","OH","Materials Engineers",60,14.5,0.332,2.17,71720,3.7,44310,57030,71190,81810,104650
"7313","Youngstown-Warren-Boardman, OH-PA","OH","Mechanical Engineers",380,3.8,1.991,1.01,76280,1.2,47940,58860,72820,91660,104630
"7314","Youngstown-Warren-Boardman, OH-PA","OH","Engineers, All Other",90,12.4,0.465,0.43,79300,3.4,47940,60580,77500,90400,117790
"7315","Youngstown-Warren-Boardman, OH-PA","OH","Architectural and Civil Drafters",90,9.6,0.474,0.66,54460,1.8,36820,44590,56120,60750,74180
"7316","Youngstown-Warren-Boardman, OH-PA","OH","Electrical and Electronic Engineering Technologists and Technicians",30,13.1,0.171,0.24,62390,3.7,37510,55270,65320,74300,74300
"7317","Youngstown-Warren-Boardman, OH-PA","OH","Industrial Engineering Technologists and Technicians",110,6.9,0.572,1.3,46970,1.5,34230,41690,46390,54960,57810
"7318","Youngstown-Warren-Boardman, OH-PA","OH","Engineering Technologists and Technicians, Except Drafters, All Other",50,9.1,0.28,0.54,51070,3.4,33730,34600,46390,60090,75800
"7319","Youngstown-Warren-Boardman, OH-PA","OH","Mathematical Science Teachers, Postsecondary",70,2.6,0.34,1.08,81280,1,39620,49390,77630,98070,123630
"7320","Youngstown-Warren-Boardman, OH-PA","OH","Engineering Teachers, Postsecondary",40,3,0.188,0.75,110630,1,61820,78020,98830,124850,157540
"7321","Youngstown-Warren-Boardman, OH-PA","OH","Sales Engineers",60,12.3,0.287,0.68,89760,7.3,47370,59020,79020,118400,140410
"7322","Youngstown-Warren-Boardman, OH-PA","OH","Data Entry Keyers",150,11.7,0.774,0.74,31780,1.3,23990,26890,28820,35530,44350
"7323","Youngstown-Warren-Boardman, OH-PA","OH","Operating Engineers and Other Construction Equipment Operators",580,4,2.989,1.04,53510,1.9,35190,43150,47960,70240,77640
"7324","Youngstown-Warren-Boardman, OH-PA","OH","Stationary Engineers and Boiler Operators",40,9.2,0.186,0.88,52530,1.3,38230,48420,56990,56990,60500
"7325","Yuba City, CA","CA","Computer and Mathematical Occupations",520,4.9,11.134,0.34,93350,2.8,47430,62510,89550,108460,135710
"7326","Yuba City, CA","CA","Software Developers",90,10.4,1.87,0.19,118880,3.3,77890,98290,110020,135710,169320
"7327","Yuba City, CA","CA","Architecture and Engineering Occupations",810,2,17.38,1,96480,0.9,58760,76900,97060,123890,131850
"7328","Yuba City, CA","CA","Civil Engineers",400,1.9,8.597,3.98,103990,0.5,76120,79920,99510,124510,144130
"7329","Yuba City, CA","CA","Electrical Engineers",50,8.7,1.011,0.77,112860,1.3,79920,97380,113750,128110,133100
"7330","Yuba City, CA","CA","Industrial Engineers",30,22,0.667,0.32,94470,8.3,60450,76040,97200,97200,130370
"7331","Yuba City, CA","CA","Engineers, All Other",50,28.1,1.026,0.95,97630,6,60560,75960,95700,127150,128270
"7332","Yuba City, CA","CA","Civil Engineering Technologists and Technicians",60,1.1,1.347,2.96,54810,1.2,31920,31920,57830,74010,76900
"7333","Yuba City, CA","CA","Operating Engineers and Other Construction Equipment Operators",170,6,3.552,1.24,71560,1.3,47610,53760,60630,98920,100240
"7334","Yuma, AZ","AZ","Computer and Mathematical Occupations",1010,3.2,16.145,0.49,82030,1.7,37690,56770,76750,100730,120380
"7335","Yuma, AZ","AZ","Computer Network Architects",40,10.2,0.643,0.54,106780,3.4,72970,79960,97740,120970,150600
"7336","Yuma, AZ","AZ","Database Administrators",40,9,0.679,1.11,85510,2,48190,62710,79650,117240,117240
"7337","Yuma, AZ","AZ","Software Developers",180,7.8,2.879,0.3,104050,1.4,72060,80110,99510,118790,150860
"7338","Yuma, AZ","AZ","Architecture and Engineering Occupations",870,2.2,13.967,0.81,76930,0.8,46840,59110,74410,91920,116500
"7339","Yuma, AZ","AZ","Civil Engineers",80,8.5,1.221,0.57,89050,2.5,60600,75120,87340,99490,116610
"7340","Yuma, AZ","AZ","Electrical Engineers",40,13.4,0.59,0.45,84760,4.5,56400,60580,75590,117950,118460
"7341","Yuma, AZ","AZ","Industrial Engineers",40,11.2,0.593,0.28,90080,6.8,44840,60670,77950,101230,149930
"7342","Yuma, AZ","AZ","Mechanical Engineers",100,11.3,1.58,0.8,80840,1.4,59630,59630,77980,95180,109160
"7343","Yuma, AZ","AZ","Engineers, All Other",110,3.2,1.825,1.69,98650,1.4,59900,77500,96180,119770,144850
"7344","Yuma, AZ","AZ","Civil Engineering Technologists and Technicians",30,10,0.5,1.1,57120,2.6,47380,47380,59110,62000,74410
"7345","Yuma, AZ","AZ","Engineering Technologists and Technicians, Except Drafters, All Other",120,1.8,1.889,3.62,71320,0.6,46840,65890,73260,77560,87820
"7346","Yuma, AZ","AZ","Data Entry Keyers",80,10,1.343,1.29,35120,0.9,28800,29450,32060,37720,46960
"7347","Yuma, AZ","AZ","Operating Engineers and Other Construction Equipment Operators",160,7.6,2.536,0.88,44240,2.9,29600,37100,37840,47550,57100
"7348","Bangor, ME","ME","Architectural and Engineering Managers",50,21.1,0.774,0.58,138110,6.8,98360,125650,154260,159740,163650
