"","AREA_TITLE","PRIM_STATE","OCC_TITLE","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","A_MEAN","MEAN_PRSE","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90"
"599","Iowa","IA","Electrical Engineers",1440,10.7,0.968,0.73,102230,1.8,63430,77660,97410,122990,155140
"600","Iowa","IA","Electronics Engineers, Except Computer",430,7.6,0.288,0.38,89380,1.5,62560,75230,80630,100310,120390
"601","Iowa","IA","Environmental Engineers",250,8.3,0.168,0.56,84570,1.2,49600,73750,79640,99800,105600
"602","Iowa","IA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",150,13.5,0.103,0.63,94580,1.6,62770,77500,98690,113250,127090
"603","Iowa","IA","Industrial Engineers",4480,1.3,3.019,1.45,87050,0.4,60900,76340,78910,99340,120390
"604","Iowa","IA","Materials Engineers",210,5.4,0.139,0.91,92160,1.2,62360,77500,83510,101780,126780
"605","Iowa","IA","Mechanical Engineers",5100,4,3.437,1.74,89950,0.7,61650,76940,81720,99340,126720
"606","Iowa","IA","Mining and Geological Engineers, Including Mining Safety Engineers",50,12.3,0.033,0.63,82020,1.6,75680,77500,77970,79890,82040
"607","Iowa","IA","Engineers, All Other",650,3.6,0.439,0.41,87610,0.6,60050,60980,77770,97410,122990
"608","Iowa","IA","Architectural and Civil Drafters",1160,7.4,0.784,1.09,56370,2,35870,47040,59240,62200,77760
"609","Iowa","IA","Civil Engineering Technologists and Technicians",1040,8.6,0.699,1.54,60570,2.2,37410,47710,60380,75500,78960
"610","Iowa","IA","Electrical and Electronic Engineering Technologists and Technicians",980,7.8,0.657,0.91,67810,1.2,44000,58150,69120,77320,96320
"611","Iowa","IA","Environmental Engineering Technologists and Technicians",50,20.1,0.031,0.29,54380,5.5,31180,47690,48160,59110,78930
"612","Iowa","IA","Industrial Engineering Technologists and Technicians",1170,3.4,0.786,1.79,54070,0.8,36930,47040,56480,60710,77380
"613","Iowa","IA","Mechanical Engineering Technologists and Technicians",760,9.5,0.512,1.79,59050,1.7,38590,47680,60110,69360,78770
"614","Iowa","IA","Engineering Technologists and Technicians, Except Drafters, All Other",840,5.9,0.563,1.08,61030,1,46300,47930,60220,73730,84030
"615","Iowa","IA","Mathematical Science Teachers, Postsecondary",580,2.9,0.388,1.24,76340,0.9,47760,60180,63820,95600,123630
"616","Iowa","IA","Architecture Teachers, Postsecondary",40,0.4,0.029,0.7,93800,0.5,30310,62460,101010,128700,164150
"617","Iowa","IA","Demonstrators and Product Promoters",450,17,0.301,1.04,29090,3.9,22930,23470,29020,30500,37790
"618","Iowa","IA","Sales Engineers",240,24.1,0.161,0.38,101500,9.2,58880,75780,97970,129480,167080
"619","Iowa","IA","Data Entry Keyers",960,10.1,0.649,0.62,35040,1.5,27940,29630,36080,37740,46210
"620","Iowa","IA","Operating Engineers and Other Construction Equipment Operators",6500,4.6,4.38,1.52,55250,1.3,37610,46800,48790,61330,77700
"621","Iowa","IA","Stationary Engineers and Boiler Operators",260,5.4,0.172,0.81,59290,1.3,48090,49410,61080,62280,76920
"622","Iowa","IA","Airline Pilots, Copilots, and Flight Engineers",70,13.7,0.044,0.08,107750,2.7,77480,82900,105810,119060,149780
"623","Kansas","KS","Computer and Mathematical Occupations",35100,2.6,26.212,0.79,81800,1.2,43880,57640,77750,101140,128320
"624","Kansas","KS","Computer Network Architects",3090,7.1,2.311,1.93,84130,2.9,47950,61230,78570,101730,129320
"625","Kansas","KS","Database Administrators",580,12.5,0.433,0.71,89040,4.9,49080,62330,80290,116560,128880
"626","Kansas","KS","Database Architects",190,14.9,0.139,0.39,106500,5.8,59830,80320,101550,131180,163350
"627","Kansas","KS","Software Developers",10580,4.8,7.903,0.82,99380,2.2,58780,76760,99320,123410,136520
"628","Kansas","KS","Software Quality Assurance Analysts and Testers",1150,12.3,0.858,0.64,78280,3.8,46850,60680,77750,98490,116280
"629","Kansas","KS","Data Scientists",190,18,0.139,0.18,93070,5.2,60900,74980,91500,115340,131340
"630","Kansas","KS","Architecture and Engineering Occupations",23760,2.2,17.745,1.03,80230,1.8,47010,60110,77310,99040,126780
"631","Kansas","KS","Architects, Except Landscape and Naval",940,6.4,0.699,0.98,83030,2.5,48080,60550,77470,98610,126330
"632","Kansas","KS","Landscape Architects",130,19.8,0.1,0.81,64560,7.5,33690,42550,61160,78090,109340
"633","Kansas","KS","Aerospace Engineers",1790,2.6,1.335,3.32,107310,1.1,73050,77500,99040,126780,162410
"634","Kansas","KS","Bioengineers and Biomedical Engineers",120,43.2,0.093,0.76,82590,4.5,75480,79890,79890,79890,99170
"635","Kansas","KS","Chemical Engineers",170,35.8,0.128,0.75,95710,7.8,60680,75480,79890,122920,148700
"636","Kansas","KS","Civil Engineers",2750,11.6,2.057,0.95,89120,6.5,58280,62230,78920,100710,127330
"637","Kansas","KS","Electrical Engineers",2530,9.3,1.886,1.43,89760,1.7,60270,66770,79890,102080,128020
"638","Kansas","KS","Electronics Engineers, Except Computer",1120,11.9,0.833,1.09,102610,4.3,72350,79890,101130,118340,130650
"639","Kansas","KS","Environmental Engineers",330,18.1,0.248,0.82,86330,14.4,40930,61210,78210,101830,120990
"640","Kansas","KS","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",60,11.2,0.046,0.28,94980,1.8,51250,77500,99560,117390,130280
"641","Kansas","KS","Industrial Engineers",2730,5.6,2.036,0.98,87240,0.9,60680,75860,79140,99520,126780
"642","Kansas","KS","Materials Engineers",190,12.1,0.143,0.94,99710,4.1,61630,77500,99040,126780,126790
"643","Kansas","KS","Mechanical Engineers",2660,8,1.986,1.01,80120,3.9,48930,60900,77500,95580,126780
"644","Kansas","KS","Nuclear Engineers",60,0.7,0.044,0.49,109330,0.5,79740,97340,124710,124710,127920
"645","Kansas","KS","Petroleum Engineers",200,31.1,0.152,0.97,112890,13.3,58680,62950,102370,130850,162820
"646","Kansas","KS","Engineers, All Other",1210,12.1,0.907,0.84,77250,4.4,43560,59660,68680,95580,126780
"647","Kansas","KS","Architectural and Civil Drafters",430,18.2,0.324,0.45,52290,2.9,32770,40610,48460,60710,76650
"648","Kansas","KS","Aerospace Engineering and Operations Technologists and Technicians",590,8.2,0.444,5.74,63300,0.8,47040,60110,60110,61160,76600
"649","Kansas","KS","Civil Engineering Technologists and Technicians",940,16.1,0.704,1.55,49430,4.3,31240,36900,47380,60090,73410
"650","Kansas","KS","Electrical and Electronic Engineering Technologists and Technicians",1230,12.6,0.916,1.27,59790,2.2,37770,47440,60630,64650,78960
"651","Kansas","KS","Industrial Engineering Technologists and Technicians",310,6.3,0.231,0.52,55940,1.1,37230,46690,55150,61730,76600
"652","Kansas","KS","Mechanical Engineering Technologists and Technicians",190,13.5,0.143,0.5,54010,2.4,37250,44180,56470,62010,76920
"653","Kansas","KS","Engineering Technologists and Technicians, Except Drafters, All Other",810,12.7,0.605,1.16,59250,2.3,37850,47040,60110,61270,78700
"654","Kansas","KS","Mathematical Science Teachers, Postsecondary",430,5.1,0.321,1.02,57140,2.3,18340,29790,49660,77190,103600
"655","Kansas","KS","Architecture Teachers, Postsecondary",120,7.1,0.089,2.11,79510,1.2,64030,64490,81440,81980,104270
"656","Kansas","KS","Engineering Teachers, Postsecondary",250,1.5,0.19,0.76,105920,0.9,57680,82110,104940,134350,149400
"657","Kansas","KS","Demonstrators and Product Promoters",100,8.5,0.078,0.27,30220,1.1,23470,24350,29150,31430,37960
"658","Kansas","KS","Data Entry Keyers",1490,10.6,1.11,1.06,31820,4.1,22520,26190,29830,37170,43510
"659","Kansas","KS","Operating Engineers and Other Construction Equipment Operators",6450,4.9,4.816,1.68,46680,1.9,29830,36570,42940,54040,72530
"660","Kansas","KS","Stationary Engineers and Boiler Operators",100,8.9,0.071,0.34,61770,1.4,38930,48580,60110,75210,80150
"661","Kansas","KS","Airline Pilots, Copilots, and Flight Engineers",100,32.7,0.076,0.13,112370,4,89540,94390,108580,126730,142110
"662","Kansas","KS","Locomotive Engineers",1220,0,0.911,3.29,73010,0.2,49230,63170,81910,82350,82350
"663","Kansas","KS","Rail Yard Engineers, Dinkey Operators, and Hostlers",110,30.1,0.081,2.56,43360,1.9,36910,39470,39470,49950,49950
"664","Kentucky","KY","Architectural and Engineering Managers",1540,4.7,0.838,0.63,130040,1.6,77680,99090,126500,151730,191520
"665","Kentucky","KY","Computer and Mathematical Occupations",33070,5.6,17.987,0.54,74830,1.6,38320,48690,67820,96510,123060
"666","Kentucky","KY","Computer Network Architects",1110,12.3,0.603,0.5,95420,7.3,48550,61090,80170,120260,133190
"667","Kentucky","KY","Database Administrators",590,10.6,0.321,0.53,74680,3.6,45660,61120,65500,94980,115660
"668","Kentucky","KY","Database Architects",400,18.5,0.217,0.61,100260,3.7,61090,79700,101620,123980,131180
"669","Kentucky","KY","Software Developers",5030,7.9,2.735,0.28,97810,1.8,62020,77940,98750,120240,132270
"670","Kentucky","KY","Software Quality Assurance Analysts and Testers",1270,12.1,0.69,0.51,78100,2.8,47840,61520,77620,96380,104340
"671","Kentucky","KY","Mathematical Science Occupations, All Other",80,1.2,0.045,1.61,48700,0.4,35170,38770,44280,53710,68760
"672","Kentucky","KY","Architecture and Engineering Occupations",28220,2.9,15.348,0.89,74650,0.9,39120,49800,73060,95300,119770
"673","Kentucky","KY","Architects, Except Landscape and Naval",690,21.8,0.375,0.53,80060,2.9,42320,56300,76190,99010,128130
"674","Kentucky","KY","Landscape Architects",120,19,0.066,0.53,56090,6.3,37240,38240,46820,74770,79060
"675","Kentucky","KY","Aerospace Engineers",240,17.4,0.129,0.32,121000,7.7,77500,97510,122920,130860,183440
"676","Kentucky","KY","Bioengineers and Biomedical Engineers",90,27.3,0.048,0.39,80760,7.5,49280,62560,77500,97580,126780
"677","Kentucky","KY","Chemical Engineers",240,14.7,0.13,0.76,102690,2,75230,79890,97390,122750,135360
"678","Kentucky","KY","Civil Engineers",3070,7.1,1.672,0.77,87220,3,51750,63420,79680,100730,126520
"679","Kentucky","KY","Computer Hardware Engineers",240,40.7,0.129,0.25,75950,9.7,45960,57960,62990,80370,129380
"680","Kentucky","KY","Electrical Engineers",1500,5.6,0.816,0.62,92750,1.3,61210,75230,93170,103210,128840
"681","Kentucky","KY","Electronics Engineers, Except Computer",460,9.1,0.248,0.33,91270,2.8,59590,70380,90780,105340,130280
"682","Kentucky","KY","Environmental Engineers",520,11.3,0.281,0.93,75000,6.8,47780,51360,67560,95200,126480
"683","Kentucky","KY","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",180,15.5,0.098,0.6,94810,8.4,47780,59890,95670,128020,146720
"684","Kentucky","KY","Industrial Engineers",6090,10.5,3.315,1.59,85300,0.8,59630,69860,78870,99860,122650
"685","Kentucky","KY","Materials Engineers",390,7.8,0.21,1.37,94570,1.9,60950,74010,88790,120390,130670
"686","Kentucky","KY","Mechanical Engineers",3350,4.4,1.82,0.92,81600,1.2,47930,61790,76790,99170,122650
"687","Kentucky","KY","Mining and Geological Engineers, Including Mining Safety Engineers",180,21.1,0.096,1.83,91310,6.2,60400,69640,98850,99410,127760
"688","Kentucky","KY","Engineers, All Other",860,13.2,0.467,0.43,85710,2.3,47600,62560,79890,102080,127500
"689","Kentucky","KY","Architectural and Civil Drafters",840,23,0.459,0.64,49970,3.8,36520,38270,47840,60110,66620
"690","Kentucky","KY","Civil Engineering Technologists and Technicians",2370,4.6,1.287,2.83,46980,2.1,37380,39120,45190,50960,60420
"691","Kentucky","KY","Electrical and Electronic Engineering Technologists and Technicians",1210,8.5,0.658,0.91,59630,1.9,36930,46840,60220,74300,80010
"692","Kentucky","KY","Environmental Engineering Technologists and Technicians",290,17.2,0.158,1.5,46710,3,35020,37530,45250,48110,68470
"693","Kentucky","KY","Industrial Engineering Technologists and Technicians",1480,14.1,0.804,1.83,60250,3.3,38740,47740,60110,69450,78960
"694","Kentucky","KY","Mechanical Engineering Technologists and Technicians",410,10,0.225,0.79,54870,1.8,36930,46860,54330,60710,78370
"695","Kentucky","KY","Engineering Technologists and Technicians, Except Drafters, All Other",580,10.1,0.315,0.6,53470,1.5,26030,36900,51450,67660,80090
"696","Kentucky","KY","Mathematical Science Teachers, Postsecondary",410,4.2,0.222,0.71,70370,1.3,38470,49780,61760,81250,103600
"697","Kentucky","KY","Engineering Teachers, Postsecondary",120,10.1,0.063,0.25,67370,3.8,39230,50300,64280,79540,93880
"698","Kentucky","KY","Sound Engineering Technicians",70,38.4,0.041,0.53,27950,21.4,17520,18110,20880,30160,55640
"699","Kentucky","KY","Demonstrators and Product Promoters",390,46.4,0.214,0.74,30830,9.7,22740,22830,28920,36710,39250
"700","Kentucky","KY","Sales Engineers",330,21.7,0.177,0.42,90200,5,47470,73590,89220,103160,132040
"701","Kentucky","KY","Data Entry Keyers",1670,15.6,0.906,0.87,33030,1.9,23210,28820,30170,37250,45850
"702","Kentucky","KY","Operating Engineers and Other Construction Equipment Operators",5930,4.2,3.228,1.12,51580,1.5,36450,38240,46780,60160,75610
"703","Kentucky","KY","Stationary Engineers and Boiler Operators",100,10.1,0.055,0.26,55680,2.2,30030,40890,60110,71730,74520
"704","Kentucky","KY","Locomotive Engineers",630,0.4,0.344,1.24,71690,0.2,38590,49080,78820,99700,99940
"705","Kentucky","KY","Rail Yard Engineers, Dinkey Operators, and Hostlers",200,3.4,0.109,3.44,52010,0.8,47990,48060,48120,48520,77820
"706","Kentucky","KY","Ship Engineers",280,13.4,0.15,2.76,77720,1.4,62080,79590,79620,80310,82010
"707","Louisiana","LA","Computer and Mathematical Occupations",19880,2.8,11.086,0.34,72620,1.2,37040,48340,64150,90200,115380
"708","Louisiana","LA","Computer Network Architects",300,38.8,0.165,0.14,87840,6.9,49190,65240,83250,106310,127240
"709","Louisiana","LA","Database Administrators",320,12.7,0.176,0.29,94270,13,48510,61500,75000,99040,138700
"710","Louisiana","LA","Software Developers",2370,12.9,1.322,0.14,93670,3.8,59610,64690,84620,109860,136880
"711","Louisiana","LA","Software Quality Assurance Analysts and Testers",230,16.4,0.129,0.1,76960,5.8,48370,59450,74980,94980,104440
"712","Louisiana","LA","Data Scientists",130,28.7,0.073,0.1,79470,9,47080,59210,74980,100690,126780
"713","Louisiana","LA","Architecture and Engineering Occupations",28990,2,16.163,0.93,87290,1.1,37890,58770,78210,104340,133290
"714","Louisiana","LA","Architects, Except Landscape and Naval",990,7.1,0.551,0.77,93300,3.2,48970,76090,82410,100590,128780
"715","Louisiana","LA","Landscape Architects",90,28.9,0.051,0.42,76070,11.4,34300,60320,71230,100380,127790
"716","Louisiana","LA","Aerospace Engineers",140,32.2,0.076,0.19,102080,4.5,65580,78210,99980,123390,136590
"717","Louisiana","LA","Civil Engineers",2880,10.7,1.606,0.74,96850,4.5,48960,72380,90420,121140,134280
"718","Louisiana","LA","Computer Hardware Engineers",400,25.8,0.221,0.42,83050,6.1,47430,62230,76930,99510,127420
"719","Louisiana","LA","Electrical Engineers",1110,9.6,0.62,0.47,110980,2.6,62490,79890,104040,130650,159290
"720","Louisiana","LA","Electronics Engineers, Except Computer",630,7.5,0.35,0.46,92170,1.5,65410,75230,79950,104020,130650
"721","Louisiana","LA","Environmental Engineers",620,34.5,0.348,1.15,88730,12.6,39810,48850,80350,110080,143710
"722","Louisiana","LA","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",350,12.7,0.195,1.2,106850,3.8,62620,77210,99920,130280,167350
"723","Louisiana","LA","Industrial Engineers",1380,3.9,0.769,0.37,108940,1,63860,79380,101500,128540,162270
"724","Louisiana","LA","Materials Engineers",120,9.8,0.065,0.43,104960,2.7,62140,79390,102050,128020,148110
"725","Louisiana","LA","Mechanical Engineers",1040,9.5,0.582,0.29,119380,2.4,62640,79380,101020,133290,176620
"726","Louisiana","LA","Nuclear Engineers",160,16,0.09,1,89310,3.4,57050,57050,77950,120790,120790
"727","Louisiana","LA","Engineers, All Other",5640,5.3,3.144,2.91,91390,2.1,47380,61400,83830,118460,132920
"728","Louisiana","LA","Architectural and Civil Drafters",890,11,0.498,0.69,59850,6.4,37060,47040,55760,66550,78960
"729","Louisiana","LA","Aerospace Engineering and Operations Technologists and Technicians",190,11.1,0.106,1.37,51280,1.2,37630,37630,47960,61160,77750
"730","Louisiana","LA","Civil Engineering Technologists and Technicians",600,18,0.333,0.73,73780,10.5,35940,38260,60880,80780,159100
"731","Louisiana","LA","Electrical and Electronic Engineering Technologists and Technicians",1550,8.9,0.862,1.2,72390,4.1,36930,48280,71000,92980,111120
"732","Louisiana","LA","Environmental Engineering Technologists and Technicians",140,35.6,0.076,0.72,64440,7.6,29360,47520,60980,77850,98950
"733","Louisiana","LA","Industrial Engineering Technologists and Technicians",670,3.8,0.374,0.85,80970,1.3,58270,60980,77760,99160,99210
"734","Louisiana","LA","Mechanical Engineering Technologists and Technicians",340,12.9,0.192,0.67,94450,2.5,48280,62420,96070,124420,159380
"735","Louisiana","LA","Engineering Technologists and Technicians, Except Drafters, All Other",2430,11.1,1.357,2.6,60350,1.8,29590,46840,59430,74410,99010
"736","Louisiana","LA","Mathematical Science Teachers, Postsecondary",320,2.8,0.179,0.57,76590,1.4,37000,49550,64420,97340,122690
"737","Louisiana","LA","Engineering Teachers, Postsecondary",270,1.4,0.153,0.61,88830,0.6,48960,61760,98480,104940,124440
"738","Louisiana","LA","Sound Engineering Technicians",90,29.9,0.052,0.68,52560,4.5,18230,38790,55450,62660,79870
"739","Louisiana","LA","Demonstrators and Product Promoters",110,32.3,0.061,0.21,36650,7.5,18040,29780,37020,39640,59950
"740","Louisiana","LA","Sales Engineers",190,25.2,0.105,0.25,94880,9.2,38600,39090,79650,125020,171010
"741","Louisiana","LA","Data Entry Keyers",1900,9.2,1.057,1.01,31970,2.2,21730,26890,30830,37260,40540
"742","Louisiana","LA","Operating Engineers and Other Construction Equipment Operators",7320,5.8,4.078,1.42,46230,1.2,29600,36860,46640,51570,61800
"743","Louisiana","LA","Stationary Engineers and Boiler Operators",230,27.4,0.129,0.61,45890,3.3,37720,38120,39460,48670,61150
"744","Louisiana","LA","Airline Pilots, Copilots, and Flight Engineers",140,22.8,0.078,0.13,123230,3.1,80300,99830,116710,159120,164320
"745","Louisiana","LA","Rail Yard Engineers, Dinkey Operators, and Hostlers",40,28.5,0.025,0.79,57730,14.1,34610,38650,57910,64120,96300
"746","Louisiana","LA","Ship Engineers",810,18.2,0.452,8.33,92660,4.1,59990,64680,81460,125540,131750
"747","Maine","ME","Architectural and Engineering Managers",650,6.7,1.102,0.83,136230,1.8,95420,120010,128420,159740,168720
